"","SampleDate","Chla_ugL","CRB","TotPext_kgday"
"147",2012-07-17,2.83846153846154,94.6056153846154,35.773572877338
"148",2012-07-18,3.01538461538462,94.4988461538462,37.2456700310984
"149",2012-07-19,3.19230769230769,94.3920769230769,38.7177671848588
"150",2012-07-20,3.36923076923077,94.2853076923077,40.1898643386193
"151",2012-07-21,3.54615384615385,94.1785384615385,41.6619614923797
"152",2012-07-22,3.72307692307692,94.0717692307692,43.1340586461402
"153",2012-07-23,3.9,93.965,44.6061557999006
"154",2012-07-24,3.82142857142857,93.3774285714286,43.3297036918817
"155",2012-07-25,3.74285714285714,92.7898571428571,42.0532515838629
"156",2012-07-26,3.66428571428571,92.2022857142857,40.776799475844
"157",2012-07-27,3.58571428571429,91.6147142857143,39.5003473678252
"158",2012-07-28,3.50714285714286,91.0271428571429,38.2238952598063
"159",2012-07-29,3.42857142857143,90.4395714285714,36.9474431517875
"160",2012-07-30,3.35,89.852,35.6709910437686
"161",2012-07-31,3.27142857142857,89.2644285714286,34.3945389357497
"162",2012-08-01,3.19285714285714,88.6768571428571,33.1180868277309
"163",2012-08-02,3.11428571428571,88.0892857142857,31.841634719712
"164",2012-08-03,3.03571428571429,87.5017142857143,30.5651826116932
"165",2012-08-04,2.95714285714286,86.9141428571429,29.2887305036743
"166",2012-08-05,2.87857142857143,86.3265714285714,28.0122783956555
"167",2012-08-06,2.8,85.739,26.7358262876366
"168",2012-08-07,2.89285714285714,84.5808571428571,26.4394658808614
"169",2012-08-08,2.98571428571429,83.4227142857143,26.1431054740863
"170",2012-08-09,3.07857142857143,82.2645714285714,25.8467450673111
"171",2012-08-10,3.17142857142857,81.1064285714286,25.5503846605359
"172",2012-08-11,3.26428571428571,79.9482857142857,25.2540242537608
"173",2012-08-12,3.35714285714286,78.7901428571429,24.9576638469856
"174",2012-08-13,3.45,77.632,24.6613034402104
"175",2012-08-14,3.54285714285714,76.4738571428572,24.3649430334353
"176",2012-08-15,3.63571428571429,75.3157142857143,24.0685826266601
"177",2012-08-16,3.72857142857143,74.1575714285714,23.772222219885
"178",2012-08-17,3.82142857142857,72.9994285714286,23.4758618131098
"179",2012-08-18,3.91428571428571,71.8412857142857,23.1795014063346
"180",2012-08-19,4.00714285714286,70.6831428571429,22.8831409995595
"181",2012-08-20,4.1,69.525,22.5867805927843
"182",2012-08-21,4.09333333333333,69.5444666666667,22.9033989107403
"183",2012-08-22,4.08666666666667,69.5639333333333,23.2200172286963
"184",2012-08-23,4.08,69.5834,23.5366355466523
"185",2012-08-24,4.07333333333333,69.6028666666667,23.8532538646083
"186",2012-08-25,4.06666666666667,69.6223333333333,24.1698721825643
"187",2012-08-26,4.06,69.6418,24.4864905005203
"188",2012-08-27,4.05333333333333,69.6612666666667,24.8031088184763
"189",2012-08-28,4.04666666666667,69.6807333333333,25.1197271364323
"190",2012-08-29,4.04,69.7002,25.4363454543883
"191",2012-08-30,4.03333333333333,69.7196666666667,25.7529637723443
"192",2012-08-31,4.02666666666667,69.7391333333333,26.0695820903003
"193",2012-09-01,4.02,69.7586,26.3862004082563
"194",2012-09-02,4.01333333333333,69.7780666666667,26.7028187262123
"195",2012-09-03,4.00666666666667,69.7975333333333,27.0194370441683
"196",2012-09-04,4,69.817,27.3360553621243
"197",2012-09-05,3.97454545454545,67.3945185185185,26.8556702893497
"198",2012-09-06,3.94909090909091,64.972037037037,26.3752852165752
"199",2012-09-07,3.92363636363636,62.5495555555555,25.8949001438006
"200",2012-09-08,3.89818181818182,60.1270740740741,25.4145150710261
"201",2012-09-09,3.87272727272727,57.7045925925926,24.9341299982515
"202",2012-09-10,3.84727272727273,55.2821111111111,24.453744925477
"203",2012-09-11,3.82181818181818,52.8596296296296,23.9733598527024
"204",2012-09-12,3.79636363636364,50.4371481481481,23.4929747799279
"205",2012-09-13,3.77090909090909,48.0146666666667,23.0125897071533
"206",2012-09-14,3.74545454545454,45.5921851851852,22.5322046343788
"207",2012-09-15,3.72,43.1697037037037,22.0518195616042
"208",2012-09-16,3.69454545454545,40.7472222222222,21.5714344888297
"209",2012-09-17,3.66909090909091,38.3247407407407,21.0910494160551
"210",2012-09-18,3.64363636363636,35.9022592592593,20.6106643432806
"211",2012-09-19,3.61818181818182,33.4797777777778,20.130279270506
"212",2012-09-20,3.59272727272727,31.0572962962963,19.6498941977315
"213",2012-09-21,3.56727272727273,28.6348148148148,19.1695091249569
"214",2012-09-22,3.54181818181818,26.2123333333333,18.6891240521824
"215",2012-09-23,3.51636363636363,23.7898518518518,18.2087389794078
"216",2012-09-24,3.49090909090909,21.3673703703704,17.7283539066333
"217",2012-09-25,3.46545454545454,18.9448888888889,17.2479688338587
"218",2012-09-26,3.44,16.5224074074074,16.7675837610842
"219",2012-09-27,3.41454545454545,14.0999259259259,16.2871986883096
"220",2012-09-28,3.38909090909091,11.6774444444444,15.8068136155351
"221",2012-09-29,3.36363636363636,9.25496296296296,15.3264285427605
"222",2012-09-30,3.33818181818182,6.83248148148148,14.846043469986
"223",2012-10-01,3.31272727272727,4.41,14.3656583972114
"224",2012-10-02,3.28727272727272,4.58753571428571,14.4506782153446
"225",2012-10-03,3.26181818181818,4.76507142857143,14.5356980334778
"226",2012-10-04,3.23636363636363,4.94260714285714,14.620717851611
"227",2012-10-05,3.21090909090909,5.12014285714286,14.7057376697442
"228",2012-10-06,3.18545454545454,5.29767857142857,14.7907574878774
"229",2012-10-07,3.16,5.47521428571429,14.8757773060106
"230",2012-10-08,3.13454545454545,5.65275,14.9607971241438
"231",2012-10-09,3.10909090909091,5.83028571428571,15.045816942277
"232",2012-10-10,3.08363636363636,6.00782142857143,15.1308367604102
"233",2012-10-11,3.05818181818182,6.18535714285714,15.2158565785434
"234",2012-10-12,3.03272727272727,6.36289285714286,15.3008763966766
"235",2012-10-13,3.00727272727273,6.54042857142857,15.3858962148098
"236",2012-10-14,2.98181818181818,6.71796428571429,15.470916032943
"237",2012-10-15,2.95636363636364,6.8955,15.5559358510762
"238",2012-10-16,2.93090909090909,7.07303571428571,15.6409556692094
"239",2012-10-17,2.90545454545454,7.25057142857143,15.7259754873426
"240",2012-10-18,2.88,7.42810714285714,15.8109953054758
"241",2012-10-19,2.85454545454545,7.60564285714286,15.896015123609
"242",2012-10-20,2.82909090909091,7.78317857142857,15.9810349417422
"243",2012-10-21,2.80363636363636,7.96071428571429,16.0660547598754
"244",2012-10-22,2.77818181818182,8.13825,16.1510745780086
"245",2012-10-23,2.75272727272727,8.31578571428572,16.2360943961418
"246",2012-10-24,2.72727272727273,8.49332142857143,16.321114214275
"247",2012-10-25,2.70181818181818,8.67085714285714,16.4061340324082
"248",2012-10-26,2.67636363636364,8.84839285714286,16.4911538505414
"249",2012-10-27,2.65090909090909,9.02592857142857,16.5761736686746
"250",2012-10-28,2.62545454545455,9.20346428571429,16.6611934868078
"251",2012-10-29,2.6,9.381,16.746213304941
"252",2012-10-30,2.65161290322581,11.5305806451613,16.6902628582797
"253",2012-10-31,2.70322580645161,13.6801612903226,16.6343124116184
"254",2012-11-01,2.75483870967742,15.8297419354839,16.5783619649571
"255",2012-11-02,2.80645161290323,17.9793225806452,16.5224115182958
"256",2012-11-03,2.85806451612903,20.1289032258065,16.4664610716345
"257",2012-11-04,2.90967741935484,22.2784838709677,16.4105106249732
"258",2012-11-05,2.96129032258065,24.428064516129,16.3545601783119
"259",2012-11-06,3.01290322580645,26.5776451612903,16.2986097316506
"260",2012-11-07,3.06451612903226,28.7272258064516,16.2426592849893
"261",2012-11-08,3.11612903225806,30.8768064516129,16.186708838328
"262",2012-11-09,3.16774193548387,33.0263870967742,16.1307583916667
"263",2012-11-10,3.21935483870968,35.1759677419355,16.0748079450054
"264",2012-11-11,3.27096774193548,37.3255483870968,16.0188574983441
"265",2012-11-12,3.32258064516129,39.4751290322581,15.9629070516828
"266",2012-11-13,3.3741935483871,41.6247096774194,15.9069566050215
"267",2012-11-14,3.4258064516129,43.7742903225806,15.8510061583603
"268",2012-11-15,3.47741935483871,45.9238709677419,15.795055711699
"269",2012-11-16,3.52903225806452,48.0734516129032,15.7391052650377
"270",2012-11-17,3.58064516129032,50.2230322580645,15.6831548183764
"271",2012-11-18,3.63225806451613,52.3726129032258,15.6272043717151
"272",2012-11-19,3.68387096774194,54.5221935483871,15.5712539250538
"273",2012-11-20,3.73548387096774,56.6717741935484,15.5153034783925
"274",2012-11-21,3.78709677419355,58.8213548387097,15.4593530317312
"275",2012-11-22,3.83870967741935,60.970935483871,15.4034025850699
"276",2012-11-23,3.89032258064516,63.1205161290323,15.3474521384086
"277",2012-11-24,3.94193548387097,65.2700967741935,15.2915016917473
"278",2012-11-25,3.99354838709677,67.4196774193548,15.235551245086
"279",2012-11-26,4.04516129032258,69.5692580645161,15.1796007984247
"280",2012-11-27,4.09677419354839,71.7188387096774,15.1236503517634
"281",2012-11-28,4.14838709677419,73.8684193548387,15.0676999051021
"282",2012-11-29,4.2,76.018,15.0117494584408
"283",2012-11-30,4.24533333333333,75.01408,16.1803893899235
"284",2012-12-01,4.29066666666667,74.01016,17.3490293214061
"285",2012-12-02,4.336,73.00624,18.5176692528888
"286",2012-12-03,4.38133333333333,72.00232,19.6863091843715
"287",2012-12-04,4.42666666666667,70.9984,20.8549491158541
"288",2012-12-05,4.472,69.99448,22.0235890473368
"289",2012-12-06,4.51733333333333,68.99056,23.1922289788195
"290",2012-12-07,4.56266666666667,67.98664,24.3608689103022
"291",2012-12-08,4.608,66.98272,25.5295088417848
"292",2012-12-09,4.65333333333333,65.9788,26.6981487732675
"293",2012-12-10,4.69866666666667,64.97488,27.8667887047502
"294",2012-12-11,4.744,63.97096,29.0354286362328
"295",2012-12-12,4.78933333333333,62.96704,30.2040685677155
"296",2012-12-13,4.83466666666667,61.96312,31.3727084991982
"297",2012-12-14,4.88,60.9592,32.5413484306808
"298",2012-12-15,4.92533333333333,59.95528,33.7099883621635
"299",2012-12-16,4.97066666666667,58.95136,34.8786282936462
"300",2012-12-17,5.016,57.94744,36.0472682251288
"301",2012-12-18,5.06133333333333,56.94352,37.2159081566115
"302",2012-12-19,5.10666666666667,55.9396,38.3845480880942
"303",2012-12-20,5.152,54.93568,39.5531880195769
"304",2012-12-21,5.19733333333333,53.93176,40.7218279510595
"305",2012-12-22,5.24266666666667,52.92784,41.8904678825422
"306",2012-12-23,5.288,51.92392,43.0591078140249
"307",2012-12-24,5.33333333333333,50.92,44.2277477455075
"308",2012-12-25,5.37866666666667,49.91608,45.3963876769902
"309",2012-12-26,5.424,48.91216,46.5650276084729
"310",2012-12-27,5.46933333333333,47.90824,47.7336675399555
"311",2012-12-28,5.51466666666667,46.90432,48.9023074714382
"312",2012-12-29,5.56,45.9004,50.0709474029209
"313",2012-12-30,5.60533333333333,44.89648,51.2395873344036
"314",2012-12-31,5.65066666666667,43.89256,52.4082272658862
"315",2013-01-01,5.696,42.88864,53.5768671973689
"316",2013-01-02,5.74133333333333,41.88472,54.7455071288516
"317",2013-01-03,5.78666666666667,40.8808,55.9141470603342
"318",2013-01-04,5.832,39.87688,57.0827869918169
"319",2013-01-05,5.87733333333333,38.87296,58.2514269232996
"320",2013-01-06,5.92266666666667,37.86904,59.4200668547822
"321",2013-01-07,5.968,36.86512,60.5887067862649
"322",2013-01-08,6.01333333333333,35.8612,61.7573467177476
"323",2013-01-09,6.05866666666667,34.85728,62.9259866492302
"324",2013-01-10,6.104,33.85336,64.0946265807129
"325",2013-01-11,6.14933333333333,32.84944,65.2632665121956
"326",2013-01-12,6.19466666666667,31.84552,66.4319064436783
"327",2013-01-13,6.24,30.8416,67.6005463751609
"328",2013-01-14,6.28533333333333,29.83768,68.7691863066436
"329",2013-01-15,6.33066666666667,28.83376,69.9378262381263
"330",2013-01-16,6.376,27.82984,71.1064661696089
"331",2013-01-17,6.42133333333333,26.82592,72.2751061010916
"332",2013-01-18,6.46666666666667,25.822,73.4437460325743
"333",2013-01-19,6.512,24.81808,74.6123859640569
"334",2013-01-20,6.55733333333333,23.81416,75.7810258955396
"335",2013-01-21,6.60266666666667,22.81024,76.9496658270223
"336",2013-01-22,6.648,21.80632,78.1183057585049
"337",2013-01-23,6.69333333333333,20.8024,79.2869456899876
"338",2013-01-24,6.73866666666667,19.79848,80.4555856214703
"339",2013-01-25,6.784,18.79456,81.624225552953
"340",2013-01-26,6.82933333333333,17.79064,82.7928654844356
"341",2013-01-27,6.87466666666667,16.78672,83.9615054159183
"342",2013-01-28,6.92,15.7828,85.130145347401
"343",2013-01-29,6.96533333333333,14.77888,86.2987852788836
"344",2013-01-30,7.01066666666667,13.77496,87.4674252103663
"345",2013-01-31,7.056,12.77104,88.636065141849
"346",2013-02-01,7.10133333333333,11.76712,89.8047050733316
"347",2013-02-02,7.14666666666667,10.7632,90.9733450048143
"348",2013-02-03,7.192,9.75928,92.141984936297
"349",2013-02-04,7.23733333333333,8.75536000000001,93.3106248677797
"350",2013-02-05,7.28266666666667,7.75144,94.4792647992623
"351",2013-02-06,7.328,6.74751999999999,95.647904730745
"352",2013-02-07,7.37333333333333,5.7436,96.8165446622277
"353",2013-02-08,7.41866666666667,4.73968000000001,97.9851845937103
"354",2013-02-09,7.464,3.73576000000001,99.153824525193
"355",2013-02-10,7.50933333333333,2.73184000000001,100.322464456676
"356",2013-02-11,7.55466666666667,1.72792,101.491104388158
"357",2013-02-12,7.6,0.724,102.659744319641
"358",2013-02-13,7.67236842105263,0.729960526315789,101.929560348515
"359",2013-02-14,7.74473684210526,0.735921052631579,101.199376377389
"360",2013-02-15,7.81710526315789,0.741881578947368,100.469192406264
"361",2013-02-16,7.88947368421053,0.747842105263158,99.7390084351379
"362",2013-02-17,7.96184210526316,0.753802631578947,99.0088244640121
"363",2013-02-18,8.03421052631579,0.759763157894737,98.2786404928863
"364",2013-02-19,8.10657894736842,0.765723684210526,97.5484565217606
"365",2013-02-20,8.17894736842105,0.771684210526316,96.8182725506348
"366",2013-02-21,8.25131578947368,0.777644736842105,96.088088579509
"367",2013-02-22,8.32368421052631,0.783605263157895,95.3579046083832
"368",2013-02-23,8.39605263157895,0.789565789473684,94.6277206372575
"369",2013-02-24,8.46842105263158,0.795526315789474,93.8975366661317
"370",2013-02-25,8.54078947368421,0.801486842105263,93.1673526950059
"371",2013-02-26,8.61315789473684,0.807447368421053,92.4371687238801
"372",2013-02-27,8.68552631578947,0.813407894736842,91.7069847527543
"373",2013-02-28,8.7578947368421,0.819368421052632,90.9768007816286
"374",2013-03-01,8.83026315789474,0.825328947368421,90.2466168105028
"375",2013-03-02,8.90263157894737,0.83128947368421,89.516432839377
"376",2013-03-03,8.975,0.83725,88.7862488682512
"377",2013-03-04,9.04736842105263,0.843210526315789,88.0560648971255
"378",2013-03-05,9.11973684210526,0.849171052631579,87.3258809259997
"379",2013-03-06,9.1921052631579,0.855131578947368,86.5956969548739
"380",2013-03-07,9.26447368421053,0.861092105263158,85.8655129837481
"381",2013-03-08,9.33684210526316,0.867052631578947,85.1353290126223
"382",2013-03-09,9.40921052631579,0.873013157894737,84.4051450414966
"383",2013-03-10,9.48157894736842,0.878973684210526,83.6749610703708
"384",2013-03-11,9.55394736842105,0.884934210526316,82.944777099245
"385",2013-03-12,9.62631578947368,0.890894736842105,82.2145931281192
"386",2013-03-13,9.69868421052632,0.896855263157895,81.4844091569935
"387",2013-03-14,9.77105263157895,0.902815789473684,80.7542251858677
"388",2013-03-15,9.84342105263158,0.908776315789474,80.0240412147419
"389",2013-03-16,9.91578947368421,0.914736842105263,79.2938572436161
"390",2013-03-17,9.98815789473684,0.920697368421053,78.5636732724903
"391",2013-03-18,10.0605263157895,0.926657894736842,77.8334893013646
"392",2013-03-19,10.1328947368421,0.932618421052632,77.1033053302388
"393",2013-03-20,10.2052631578947,0.938578947368421,76.373121359113
"394",2013-03-21,10.2776315789474,0.944539473684211,75.6429373879872
"395",2013-03-22,10.35,0.9505,74.9127534168614
"396",2013-03-23,10.4223684210526,0.956460526315789,74.1825694457357
"397",2013-03-24,10.4947368421053,0.962421052631579,73.4523854746099
"398",2013-03-25,10.5671052631579,0.968381578947368,72.7222015034841
"399",2013-03-26,10.6394736842105,0.974342105263158,71.9920175323583
"400",2013-03-27,10.7118421052632,0.980302631578947,71.2618335612326
"401",2013-03-28,10.7842105263158,0.986263157894737,70.5316495901068
"402",2013-03-29,10.8565789473684,0.992223684210526,69.801465618981
"403",2013-03-30,10.9289473684211,0.998184210526316,69.0712816478552
"404",2013-03-31,11.0013157894737,1.00414473684211,68.3410976767294
"405",2013-04-01,11.0736842105263,1.01010526315789,67.6109137056037
"406",2013-04-02,11.1460526315789,1.01606578947368,66.8807297344779
"407",2013-04-03,11.2184210526316,1.02202631578947,66.1505457633521
"408",2013-04-04,11.2907894736842,1.02798684210526,65.4203617922263
"409",2013-04-05,11.3631578947368,1.03394736842105,64.6901778211006
"410",2013-04-06,11.4355263157895,1.03990789473684,63.9599938499748
"411",2013-04-07,11.5078947368421,1.04586842105263,63.229809878849
"412",2013-04-08,11.5802631578947,1.05182894736842,62.4996259077232
"413",2013-04-09,11.6526315789474,1.05778947368421,61.7694419365975
"414",2013-04-10,11.725,1.06375,61.0392579654717
"415",2013-04-11,11.7973684210526,1.06971052631579,60.3090739943459
"416",2013-04-12,11.8697368421053,1.07567105263158,59.5788900232201
"417",2013-04-13,11.9421052631579,1.08163157894737,58.8487060520943
"418",2013-04-14,12.0144736842105,1.08759210526316,58.1185220809686
"419",2013-04-15,12.0868421052632,1.09355263157895,57.3883381098428
"420",2013-04-16,12.1592105263158,1.09951315789474,56.658154138717
"421",2013-04-17,12.2315789473684,1.10547368421053,55.9279701675912
"422",2013-04-18,12.3039473684211,1.11143421052632,55.1977861964655
"423",2013-04-19,12.3763157894737,1.11739473684211,54.4676022253397
"424",2013-04-20,12.4486842105263,1.12335526315789,53.7374182542139
"425",2013-04-21,12.5210526315789,1.12931578947368,53.0072342830881
"426",2013-04-22,12.5934210526316,1.13527631578947,52.2770503119623
"427",2013-04-23,12.6657894736842,1.14123684210526,51.5468663408366
"428",2013-04-24,12.7381578947368,1.14719736842105,50.8166823697108
"429",2013-04-25,12.8105263157895,1.15315789473684,50.086498398585
"430",2013-04-26,12.8828947368421,1.15911842105263,49.3563144274592
"431",2013-04-27,12.9552631578947,1.16507894736842,48.6261304563334
"432",2013-04-28,13.0276315789474,1.17103947368421,47.8959464852077
"433",2013-04-29,13.1,1.177,47.1657625140819
"434",2013-04-30,12.88,2.1336,46.7257689945863
